838449650	20190316	201903	2019	2019.2082	KORGOV	SOUTH KOREA	KOR					GOV			VEN	VENEZUELA	VEN								1	040	040	04	1	1.0	1	1	1	-0.97560975609757	1	South Korea	KS	KS		37	127.5	KS	1	Venezuela	VE	VE		8	-66	VE	1	South Korea	KS	KS		37	127.5	KS	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449651	20190316	201903	2019	2019.2082	PRK	PYONGYANG	PRK								VEN	VENEZUELA	VEN								1	046	046	04	1	7.0	1	1	1	-0.97560975609757	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Venezuela	VE	VE		8	-66	VE	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449652	20190316	201903	2019	2019.2082	PRK	PYONGYANG	PRK								VEN	VENEZUELA	VEN								1	046	046	04	1	7.0	1	1	1	-0.97560975609757	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449653	20190316	201903	2019	2019.2082	VEN	VENEZUELA	VEN								KORGOV	SOUTH KOREA	KOR					GOV			1	040	040	04	1	1.0	1	1	1	-0.97560975609757	1	Venezuela	VE	VE		8	-66	VE	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449654	20190316	201903	2019	2019.2082	VEN	VENEZUELA	VEN								KORGOV	SOUTH KOREA	KOR					GOV			1	040	040	04	1	1.0	1	1	1	-0.97560975609757	1	Venezuela	VE	VE		8	-66	VE	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449655	20190316	201903	2019	2019.2082	VEN	VENEZUELA	VEN								PRK	PYONGYANG	PRK								1	046	046	04	1	7.0	1	1	1	-0.97560975609757	1	Venezuela	VE	VE		8	-66	VE	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449656	20190316	201903	2019	2019.2082	VEN	VENEZUELA	VEN								PRK	PYONGYANG	PRK								1	046	046	04	1	7.0	1	1	1	-0.97560975609757	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20190415081500	https://www.newsgram.com/venezuelan-people-not-tolerate-maduro-regime-longer/
838449657	20190408	201904	2019	2019.2685											PRKLEG	NORTH KOREAN	PRK					LEG			0	046	046	04	1	7.0	6	1	6	0	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20190415081500	https://news.az/articles/world/138445
838449658	20190408	201904	2019	2019.2685	AUS	AUSTRALIA	AUS								CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449659	20190408	201904	2019	2019.2685	AUS	AUSTRALIA	AUS								CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	-1.13122171945702	1	Australia	AS	AS		-25	135	AS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449660	20190408	201904	2019	2019.2685	AUS	AUSTRALIA	AUS								CHNMED	CHINESE	CHN					MED			0	043	043	04	1	2.8	6	1	6	-1.13122171945702	1	Australia	AS	AS		-25	135	AS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449661	20190408	201904	2019	2019.2685	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		0	040	040	04	1	1.0	5	1	5	0.29086678301338	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190415081500	https://openeurope.org.uk/daily-shakeup/government-and-labour-testing-brexit-proposals-as-talks-continue/
838449662	20190408	201904	2019	2019.2685	CHN	CHINESE	CHN								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449663	20190408	201904	2019	2019.2685	CHN	CHINESE	CHN								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-1.13122171945702	1	Australia	AS	AS		-25	135	AS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449664	20190408	201904	2019	2019.2685	CHN	CHINESE	CHN								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449665	20190408	201904	2019	2019.2685	CHN	CHINESE	CHN								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-1.13122171945702	1	Australia	AS	AS		-25	135	AS	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449666	20190408	201904	2019	2019.2685	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								0	057	057	05	1	8.0	8	1	8	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449667	20190408	201904	2019	2019.2685	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								0	057	057	05	1	8.0	2	1	2	-1.13122171945702	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449668	20190408	201904	2019	2019.2685	CHNMED	CHINESE	CHN					MED			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	6	1	6	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449669	20190408	201904	2019	2019.2685	CHNMED	CHINESE	CHN					MED			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	-1.13122171945702	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449670	20190408	201904	2019	2019.2685	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		0	040	040	04	1	1.0	5	1	5	0.29086678301338	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20190415081500	https://openeurope.org.uk/daily-shakeup/government-and-labour-testing-brexit-proposals-as-talks-continue/
838449671	20190408	201904	2019	2019.2685	IND	PUNE	IND																		1	193	193	19	4	-10.0	4	1	4	-1.18110236220473	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20190415081500	https://www.indiatoday.in/movies/regional-cinema/story/is-rrr-team-considering-shraddha-kapoor-as-replacement-for-daisy-edgar-jones-1502105-2019-04-15
838449672	20190408	201904	2019	2019.2685	MNCUSA	SOUTHWEST AIRLINES	USA					MNC													0	160	160	16	4	-4.0	1	1	1	-1.91740412979351	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190415081500	https://www.dailymail.co.uk/news/article-6922937/Ivanka-Trump-honors-victims-Ethiopian-air-crash.html
838449673	20190408	201904	2019	2019.2685	MNCUSA	SOUTHWEST AIRLINES	USA					MNC													0	160	160	16	4	-4.0	4	1	4	-1.91740412979351	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								1	Ethiopia	ET	ET		8	38	ET	20190415081500	https://www.dailymail.co.uk/news/article-6922937/Ivanka-Trump-honors-victims-Ethiopian-air-crash.html
838449674	20190408	201904	2019	2019.2685	MYS	MALAYSIA	MYS								CHN	CHINA	CHN								0	057	057	05	1	8.0	8	1	8	-1.13122171945702	1	Malaysia	MY	MY		2.5	112.5	MY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Malaysia	MY	MY		2.5	112.5	MY	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449675	20190408	201904	2019	2019.2685	MYS	MALAYSIA	MYS								CHN	CHINA	CHN								0	057	057	05	1	8.0	2	1	2	-1.13122171945702	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449676	20190408	201904	2019	2019.2685	PRK	NORTH KOREAN	PRK								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	10	1	10	0	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20190415081500	https://news.az/articles/world/138445
838449677	20190408	201904	2019	2019.2685	PRKLEG	NORTH KOREAN	PRK					LEG													0	046	046	04	1	7.0	6	1	6	0	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20190415081500	https://news.az/articles/world/138445
838449678	20190408	201904	2019	2019.2685	PRKLEG	NORTH KOREAN	PRK					LEG													0	050	050	05	1	3.5	6	1	6	0	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20190415081500	https://news.az/articles/world/138445
838449679	20190408	201904	2019	2019.2685	RUS	RUSSIA	RUS								PRK	NORTH KOREA	PRK								1	043	043	04	1	2.8	2	1	2	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20190415081500	https://news.az/articles/world/138445
838449680	20190408	201904	2019	2019.2685	RUS	RUSSIA	RUS								PRK	NORTH KOREAN	PRK								1	043	043	04	1	2.8	8	1	8	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	North Korea	KN	KN		40	127	KN	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20190415081500	https://news.az/articles/world/138445
838449681	20190408	201904	2019	2019.2685	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			0	040	040	04	1	1.0	2	1	2	-1.99501246882793	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20190415081500	https://www.nvdaily.com/nvdaily/connie-schultz-vetting-democrats-is-not-eating-our-own/article_a364443a-5a0e-5e97-b383-7777a3535b8e.html
838449682	20190414	201904	2019	2019.2849	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	1	1	1	5	1	Afghanistan	AF	AF		33	66	AF	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449683	20190414	201904	2019	2019.2849	GBRGOV	UNITED KINGDOM	GBR					GOV			GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		1	040	040	04	1	1.0	8	1	8	5	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449684	20190414	201904	2019	2019.2849	GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	2	1	2	5	1	United Kingdom	UK	UK		54	-4	UK	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449685	20190414	201904	2019	2019.2849	GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	4	1	4	5	1	United Kingdom	UK	UK		54	-4	UK	1	Pakistan	PK	PK		30	70	PK	1	Afghanistan	AF	AF		33	66	AF	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449686	20190414	201904	2019	2019.2849	GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	1	1	1	5	1	United Kingdom	UK	UK		54	-4	UK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449687	20190414	201904	2019	2019.2849	GOVHLH	MINIST OF PUBLIC HEALTH						GOV	HLH		GBRGOV	UNITED KINGDOM	GBR					GOV			1	040	040	04	1	1.0	1	1	1	5	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20190415081500	https://menafn.com/1098389919/Health-Minister-meets-UK-Trade-Secretary
838449688	20190415	201904	2019	2019.2877											AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	-1.36363636363636	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20190415081500	https://www.iol.co.za/dailynews/news/kwazulu-natal/gunman-opens-fire-on-cato-crest-shack-dwellers-killing-one-21155489
838449689	20190415	201904	2019	2019.2877											AFR	AFRICA	AFR								1	1123	112	11	3	-2.0	4	1	4	-8.51063829787231	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20190415081500	https://www.roadsafety.co.za/2019-04/glebelands-hitman-nabbed/
838449690	20190415	201904	2019	2019.2877											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	6	2	6	-6.12830431979366	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20190415081500	https://www.iol.co.za/dailynews/news/kwazulu-natal/gunman-opens-fire-on-cato-crest-shack-dwellers-killing-one-21155489
838449691	20190415	201904	2019	2019.2877											AFR	AFRICA	AFR								1	193	193	19	4	-10.0	4	1	4	-8.51063829787231	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20190415081500	https://www.roadsafety.co.za/2019-04/glebelands-hitman-nabbed/
838449692	20190415	201904	2019	2019.2877											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	8	1	8	-0.62240663900415	0								4	Pingelly, Western Australia, Australia	AS	AS08	5534	-32.5325	117.082	-1595236	4	Pingelly, Western Australia, Australia	AS	AS08	5534	-32.5325	117.082	-1595236	20190415081500	https://www.farmweekly.com.au/story/6030344/management-the-key-to-live-export-future/?cs=5184
838449693	20190415	201904	2019	2019.2877											BUS	PRODUCER						BUS			1	025	025	02	1	-0.3	5	1	5	0.21141649048626	0								0								0								20190415081500	https://www.dnaindia.com/india/report-watch-the-film-and-then-take-a-call-supreme-court-to-ec-on-pm-modi-biopic-2739797
838449694	20190415	201904	2019	2019.2877											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	5.00736377025037	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20190415081500	https://www.cso.com.au/mediareleases/34225/veritec-launches-trainee-program-to-boost-digital/
838449695	20190415	201904	2019	2019.2877											BUS	INVESTOR						BUS			1	130	130	13	3	-4.4	10	1	10	1.12994350282485	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20190415081500	https://news.yahoo.com/imagine-owning-bombay-rayon-fashions-073614081.html
838449696	20190415	201904	2019	2019.2877											BWA	BOTSWANA	BWA								1	112	112	11	3	-2.0	4	1	4	-2.58531540847983	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20190415081500	http://www.weekendpost.co.bw/wp-news-details.php?nid=6288
838449697	20190415	201904	2019	2019.2877											CHE	SWITZERLAND	CHE								0	010	010	01	1	0.0	4	1	4	-0.0576368876080697	0								4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	4	Bern, Bern, Switzerland	SZ	SZ05	26290	46.9167	7.46667	-2551235	20190415081500	https://knowledge.insead.edu/leadership-organisations/what-makes-for-inclusive-working-cultures-11351
838449698	20190415	201904	2019	2019.2877											CHN	BEIJING	CHN								1	036	036	03	1	4.0	10	1	10	-1.13122171945702	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20190415081500	https://www.afr.com/news/world/asia/victoria-on-the-guest-list-for-xi-jinping-s-belt-and-road-party-20190415-p51edw
838449699	20190415	201904	2019	2019.2877											CHN	YUNNAN	CHN								1	190	190	19	4	-10.0	10	1	10	-7.57575757575761	0								5	Gansu, Gansu, China	CH	CH15	13209	38	102	-1906131	5	Gansu, Gansu, China	CH	CH15	13209	38	102	-1906131	20190415081500	http://www.xinhuanet.com/english/2019-04/15/c_137978743.htm
838449700	20190415	201904	2019	2019.2877											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	4	1	4	-3.97422126745435	0								4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20190415081500	http://www.rudaw.net/mobile/english/opinion/15042019
838449701	20190415	201904	2019	2019.2877											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	5	1	5	0.806451612903225	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20190415081500	http://www.aidanfinn.com/?p=21513
838449702	20190415	201904	2019	2019.2877											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	5	1	5	-4.85312899106002	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20190415081500	https://www.yakimaherald.com/news/world_news/us-pulls-forces-from-libya-as-fighting-approaches-capital/article_57fb58e8-f225-5bdc-aae9-ddd23ecaeb0e.html
838449703	20190415	201904	2019	2019.2877											EDU	PROFESSOR						EDU			1	036	036	03	1	4.0	10	1	10	2.05949656750572	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20190415081500	http://www.sassarinotizie.com/24ore-articolo-485992-michael_e_porter_leads_an_impressive_speaker_line_up_at_ichom_2019.aspx
838449704	20190415	201904	2019	2019.2877											EDU	STUDENT						EDU			1	042	042	04	1	1.9	12	1	10	2.90068829891839	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20190415081500	http://www.wheatonrecord.com/features/in-mexico-students-learn-life-and-language/
